room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,property_type,last_modified,latitude,longitude,location
16358413,1418,81647200,Private room,,Sao Paulo,SAO PAULO,Consolação,0,0.0,2,1.0,,46.0,,Quarto para dois em Higienopolis.,Apartment,2017-07-01 22:53:53.856096,-23.540961,-46.65906,0101000020E6100000060DFD135C5447C055698B6B7C8A37C0
4347092,1418,22565890,Private room,,Sao Paulo,SAO PAULO,Santana,1,0.0,2,1.0,,43.0,,My home is your home,Apartment,2017-07-01 22:53:53.853212,-23.503318,-46.624218,0101000020E61000008AC91B60E64F47C0F67CCD72D98037C0
1969736,1418,10171594,Private room,,Sao Paulo,SAO PAULO,Ponte Rasa,0,0.0,6,1.0,,56.0,,Aluga-se Casa para Copa do Mundo ,House,2017-07-01 22:53:53.850115,-23.520515,-46.485458,0101000020E610000071CADC7C233E47C0D3139678408537C0
2866179,1418,14650319,Private room,,Sao Paulo,SAO PAULO,Vila Mariana,0,0.0,2,1.0,,62.0,,Paulista,Apartment,2017-07-01 22:53:53.845106,-23.570353,-46.644541,0101000020E61000002FF7C951805247C0ED2C7AA7029237C0
3084180,1418,15693604,Private room,,Sao Paulo,SAO PAULO,Jabaquara,0,0.0,2,1.0,,61.0,,,Apartment,2017-07-01 22:53:53.842356,-23.635929,-46.638501,0101000020E61000004DBB9866BA5147C0F793313ECCA237C0
756540,1418,3982257,Private room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,2,1.0,,43.0,,Quarto casal . ,Bed & Breakfast,2017-07-01 22:53:53.839953,-23.572309,-46.641576,0101000020E610000002F390291F5247C0DB34B6D7829237C0
952701,1418,5163560,Private room,,Sao Paulo,SAO PAULO,Santa Cecília,0,0.0,2,1.0,,57.0,,Bedroom with ensuite,Apartment,2017-07-01 22:53:53.836737,-23.532115,-46.656328,0101000020E61000007CB94F8E025447C007B64AB0388837C0
18394339,1418,65373921,Private room,,Sao Paulo,SAO PAULO,Saúde,0,0.0,2,5.0,,48.0,,"Suite Salamanca conforto, requinte e privacidade",House,2017-07-01 22:53:53.834331,-23.610345,-46.65201,0101000020E61000001D554D10755347C0F146E6913F9C37C0
1428328,1418,7681509,Private room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,3,1.0,,56.0,,Apartamento/perto Metrô Av.Paulista,Apartment,2017-07-01 22:53:53.831351,-23.560707,-46.648088,0101000020E61000000C772E8CF45247C066A3737E8A8F37C0
2635642,1418,13495879,Private room,,Sao Paulo,SAO PAULO,Consolação,2,0.0,2,1.0,,49.0,,Home 4 U | Office 4 me @Consolação,Apartment,2017-07-01 22:53:53.828373,-23.552918,-46.655413,0101000020E6100000C72FBC92E45347C0A65EB7088C8D37C0
8121534,1418,929071,Private room,,Sao Paulo,SAO PAULO,Consolação,0,0.0,2,1.0,,62.0,,Bright room on Avenida Higienopolis,Apartment,2017-07-01 22:53:53.825575,-23.541626,-46.659345,0101000020E6100000FCE3BD6A655447C0CEA96400A88A37C0
12375123,1418,65915726,Private room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,2,1.0,,43.0,,BBB Rooms Paraíso Paulista SP - Cama de Casal,Bed & Breakfast,2017-07-01 22:53:53.821011,-23.564715,-46.640929,0101000020E61000006C0723F6095247C0868F8829919037C0
1201567,1418,6563552,Private room,,Sao Paulo,SAO PAULO,Bela Vista,1,0.0,1,1.0,,56.0,,Nice place and near Paulista ave,Apartment,2017-07-01 22:53:53.816943,-23.564763,-46.64541,0101000020E610000074417DCB9C5247C0A8FDD64E949037C0
1686359,1418,8913972,Private room,,Sao Paulo,SAO PAULO,República,0,0.0,1,1.0,,43.0,,apartment great location,Apartment,2017-07-01 22:53:51.844387,-23.554854,-46.641715,0101000020E6100000232D95B7235247C0060E68E90A8E37C0
1895491,1418,9848752,Private room,,Sao Paulo,SAO PAULO,Jardim Paulista,6,5.0,2,1.0,,45.0,,Cosy room at Jardins,Apartment,2017-07-01 22:53:51.841139,-23.570621,-46.653494,0101000020E6100000ED10FFB0A55347C02B69C537149237C0
8916885,1418,20912734,Private room,,Sao Paulo,SAO BERNARDO DO CAMPO,São Bernardo do Campo,0,0.0,2,1.0,,46.0,,condominio familiar 3 quartos,Apartment,2017-07-01 22:53:51.833983,-23.655947,-46.596547,0101000020E610000072C3EFA65B4C47C0C9E88024ECA737C0
3359737,1418,2083476,Private room,,Sao Paulo,SAO PAULO,Jardim Paulista,0,0.0,1,1.0,,43.0,,Apartment near Paulista Avenue,Apartment,2017-07-01 22:53:51.828883,-23.569452,-46.657874,0101000020E6100000C1711937355447C04CA4349BC79137C0
994055,1418,5460473,Private room,,Sao Paulo,SAO PAULO,Vila Formosa,0,0.0,2,1.0,,62.0,,intercambist,House,2017-07-01 22:53:51.826023,-23.56613,-46.555595,0101000020E61000001A69A9BC1D4747C0D4484BE5ED9037C0
4279242,1418,22086334,Private room,,Sao Paulo,SAO PAULO,Vila Mariana,0,0.0,2,1.0,,58.0,,"Nice flat, great company!!!",Apartment,2017-07-01 22:53:51.821890,-23.57989,-46.634115,0101000020E6100000977329AE2A5147C00647C9AB739437C0
15981599,1418,39908608,Private room,,Sao Paulo,SAO PAULO,Vila Mariana,0,0.0,2,1.0,,46.0,,"Quarto ""Suite Jazz"" com ar condicionado e TV em HD",Hostel,2017-07-01 22:53:51.818648,-23.57976,-46.645961,0101000020E6100000E8BE9CD9AE5247C06A87BF266B9437C0
16199962,1418,737468,Private room,,Sao Paulo,SAO PAULO,Consolação,0,0.0,2,1.0,,46.0,,Quarto com varanda,Apartment,2017-07-01 22:53:51.815452,-23.550991,-46.650256,0101000020E61000008E03AF963B5347C0ED6305BF0D8D37C0
9989070,1418,20235902,Private room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,2,1.0,,56.0,,Big room close to Av Paulista,Apartment,2017-07-01 22:53:51.811938,-23.557719,-46.652023,0101000020E6100000B29E5A7D755347C09A5B21ACC68E37C0
3380088,1418,8314036,Private room,,Sao Paulo,SAO PAULO,Vila Mariana,0,0.0,2,1.0,,42.0,,Big Room for Couples in São Paulo,Apartment,2017-07-01 22:53:51.808906,-23.571928,-46.642785,0101000020E610000000AE64C7465247C0ACAA97DF699237C0
4936861,1418,9285461,Private room,,Sao Paulo,SAO PAULO,Vila Mariana,0,0.0,2,1.0,,56.0,,charming house from the 50's - completely renewed,House,2017-07-01 22:53:51.804064,-23.584074,-46.628673,0101000020E610000069705B5B785047C0A471A8DF859537C0
16576716,1418,109237531,Private room,,Sao Paulo,SAO BERNARDO DO CAMPO,São Bernardo do Campo,0,0.0,2,1.0,,61.0,,"Suíte aconchegante, estacionamento",House,2017-07-01 22:53:51.801812,-23.706053,-46.541133,0101000020E6100000A8E49CD8434547C0213EB0E3BFB437C0
3031445,1418,15440495,Private room,,Sao Paulo,SAO PAULO,Vila Mariana,0,0.0,2,1.0,,62.0,,NEAR ANA ROSA SUBWAY,Bed & Breakfast,2017-07-01 22:53:51.798378,-23.585292,-46.646253,0101000020E610000090F8156BB85247C0459C4EB2D59537C0
4461900,1418,23149926,Private room,,Sao Paulo,SAO PAULO,Consolação,1,0.0,2,1.0,,62.0,,Bedroom at 290m of METRO CONSOLAÇÃO,Apartment,2017-07-01 22:53:50.295345,-23.557675,-46.658304,0101000020E6100000BA69334E435447C0FBCBEEC9C38E37C0
5260826,1418,27231245,Private room,,Sao Paulo,SAO PAULO,Jardim Paulista,0,0.0,1,1.0,,52.0,,Apto aconchegante c/ banheiro ,Apartment,2017-07-01 22:53:50.291701,-23.573076,-46.657974,0101000020E610000025CFF57D385447C05C1FD61BB59237C0
2790343,1418,14271912,Private room,,Sao Paulo,SAO PAULO,Vila Mariana,0,0.0,2,1.0,,56.0,,Petit House,House,2017-07-01 22:53:50.289470,-23.582991,-46.634864,0101000020E610000031B43A39435147C0C2DCEEE53E9537C0
15658544,1418,101077724,Private room,,Sao Paulo,GUARULHOS,Guarulhos,0,0.0,2,1.0,,43.0,,home sweet home,Apartment,2017-07-01 22:53:50.286720,-23.470734,-46.53557,0101000020E6100000FF5BC98E8D4447C0821DFF05827837C0
2701160,1418,11492039,Private room,,Sao Paulo,SAO PAULO,Santana,0,0.0,3,1.0,,49.0,,LOVELY ROOM NEAR SUBWAY SÃO PAULO,House,2017-07-01 22:53:50.284236,-23.486338,-46.61936,0101000020E6100000AC394030474F47C053CDACA5807C37C0
986764,1418,5415167,Private room,,Sao Paulo,SAO PAULO,São Mateus,0,0.0,1,1.0,,61.0,,quarto vago,Apartment,2017-07-01 22:53:50.275654,-23.589754,-46.489287,0101000020E6100000D1ADD7F4A03E47C068AF3E1EFA9637C0
3378438,1418,12191634,Private room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,2,1.0,,46.0,,1 Twin Private Room ,Apartment,2017-07-01 22:53:50.273090,-23.561818,-46.649092,0101000020E6100000310C5872155347C0DB4DF04DD38F37C0
6105066,1418,31371706,Private room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,1,1.0,,46.0,,,Apartment,2017-07-01 22:53:50.268819,-23.554459,-46.652444,0101000020E6100000583CF548835347C00EF96706F18D37C0
14608436,1418,75481527,Private room,,Sao Paulo,SAO PAULO,Santa Cecília,0,0.0,2,1.0,,43.0,,Quarto com duas Camas.,Apartment,2017-07-01 22:53:50.266670,-23.536718,-46.656358,0101000020E6100000E63BF889035447C0AE2CD159668937C0
903886,1418,4832696,Private room,,Sao Paulo,SAO PAULO,Santa Cecília,0,0.0,1,1.0,,46.0,,Janela aberta para o Céu,Apartment,2017-07-01 22:53:50.263497,-23.537362,-46.654874,0101000020E6100000178046E9D25347C0F81C588E908937C0
8605666,1418,5437739,Private room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,2,1.0,,46.0,,QUARTO INTEIRO - TRIANON/MASP,Apartment,2017-07-01 22:53:50.257799,-23.559334,-46.650763,0101000020E61000003239B5334C5347C0768A5583308F37C0
14608307,1418,75481527,Private room,,Sao Paulo,SAO PAULO,Santa Cecília,0,0.0,1,1.0,,43.0,,Suite em apto amplo e confortável,Apartment,2017-07-01 22:53:50.255085,-23.53529,-46.656036,0101000020E6100000D47FD6FCF85347C037E0F3C3088937C0
10431371,1418,53461187,Private room,,Sao Paulo,SAO PAULO,Vila Mariana,0,0.0,2,1.0,,49.0,,"Apt com TV, Suite e Cama de Casal.",Apartment,2017-07-01 22:53:50.250760,-23.586754,-46.628982,0101000020E6100000E7E26F7B825047C014CC9882359637C0
2170578,1418,11066218,Private room,,Sao Paulo,SAO PAULO,Liberdade,0,0.0,1,1.0,,56.0,,Suíte Solteiro.,Apartment,2017-07-01 22:53:50.245688,-23.56972,-46.637245,0101000020E61000000F45813E915147C08BE07F2BD99137C0
16968642,1418,113503668,Private room,,Sao Paulo,SAO PAULO,Consolação,0,0.0,2,1.0,,46.0,,Apartamento amplo no bairro de Higienópolis SP,Apartment,2017-07-01 22:53:48.133412,-23.544118,-46.660128,0101000020E6100000429605137F5447C0392A37514B8B37C0
8757951,1418,45927536,Private room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,2,1.0,,46.0,,Aconchegante Apto Rua Avanhadava,Apartment,2017-07-01 22:53:48.130582,-23.552994,-46.648507,0101000020E6100000111D0247025347C05DE2C803918D37C0
2626763,1418,13452956,Private room,,Sao Paulo,SAO PAULO,Saúde,0,0.0,2,1.0,,46.0,,Ótima localização - V. Mariana/SP,Apartment,2017-07-01 22:53:48.127549,-23.60041,-46.648498,0101000020E6100000BDC282FB015347C0FD304278B49937C0
12953300,1418,71177412,Private room,,Sao Paulo,SAO PAULO,Jardim Paulista,0,0.0,2,1.0,,46.0,,Quarto em apartamento,Apartment,2017-07-01 22:53:48.123800,-23.56338,-46.65568,0101000020E610000015527E52ED5347C07138F3AB399037C0
9774695,1418,5853541,Private room,,Sao Paulo,SAO PAULO,República,0,0.0,2,1.0,,41.0,,São Paulo Próximo ao metrô,Apartment,2017-07-01 22:53:48.120695,-23.549987,-46.645583,0101000020E610000042EDB776A25247C0A439B2F2CB8C37C0
16235339,1418,106112355,Private room,,Sao Paulo,SAO BERNARDO DO CAMPO,São Bernardo do Campo,0,0.0,2,1.0,,62.0,,Portal chácara inglesa,Apartment,2017-07-01 22:53:48.116076,-23.697164,-46.561729,0101000020E61000007E1B62BCE64747C0D4F2035779B237C0
2880808,1418,8993813,Private room,,Sao Paulo,SAO PAULO,Consolação,8,5.0,2,1.0,,46.0,,Cute large & cosy apt @ heart of SP,Apartment,2017-07-01 22:53:48.113377,-23.5467,-46.655261,0101000020E610000011ACAA97DF5347C024B9FC87F48B37C0
16187591,1418,56594179,Private room,,Sao Paulo,SAO PAULO,Santa Cecília,0,0.0,2,1.0,,46.0,,Quarto de casal com ar cond. e banheiro privativo,Hostel,2017-07-01 22:53:48.110748,-23.530895,-46.651805,0101000020E6100000452FA3586E5347C0249C16BCE88737C0
9227707,1418,5006762,Private room,,Sao Paulo,SAO PAULO,Jardim Paulista,0,0.0,2,1.0,,44.0,,"Double Room, Near Paulista Avenue.",Apartment,2017-07-01 22:53:48.108047,-23.566179,-46.658092,0101000020E61000002FE1D05B3C5447C097AE601BF19037C0
7980854,1418,42122907,Private room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,3,1.0,,53.0,,"apto + banheiro privativo ,",Bed & Breakfast,2017-07-01 22:53:48.104728,-23.560648,-46.647442,0101000020E610000046072461DF5247C05C9198A0868F37C0
9789511,1418,50456490,Private room,,Sao Paulo,SAO PAULO,Vila Mariana,3,4.0,2,1.0,,46.0,,Apartamento Casal / Double Room,Bed & Breakfast,2017-07-01 22:53:48.101856,-23.572437,-46.643879,0101000020E610000064CA87A06A5247C03605323B8B9237C0
3766724,1418,19296525,Private room,,Sao Paulo,SAO PAULO,Consolação,1,0.0,2,1.0,,56.0,,Excelente acomodação,House,2017-07-01 22:53:48.099206,-23.539516,-46.660472,0101000020E61000003CF6B3588A5447C032AB77B81D8A37C0
15475122,1418,99044564,Private room,,Sao Paulo,SAO PAULO,Jabaquara,1,0.0,2,1.0,,43.0,,Quarto prox Expo SP quarto para 2 hóspedes,Apartment,2017-07-01 22:53:48.096040,-23.642565,-46.633229,0101000020E61000007CF0DAA50D5147C0E38DCC237FA437C0
16235297,1418,106112355,Private room,,Sao Paulo,SAO BERNARDO DO CAMPO,São Bernardo do Campo,0,0.0,2,1.0,,62.0,,Portal Chacara Inglesa,Apartment,2017-07-01 22:53:48.093782,-23.687132,-46.56373,0101000020E610000015E3FC4D284847C0FA08FCE1E7AF37C0
2233136,1418,11364949,Private room,,Sao Paulo,SAO PAULO,Santa Cecília,0,0.0,3,1.0,,62.0,,Santa Cecília 2 quadras do metro,Apartment,2017-07-01 22:53:48.089102,-23.54,-46.649203,0101000020E610000088BB7A15195347C00AD7A3703D8A37C0
17014527,1418,16191004,Private room,,Sao Paulo,SAO PAULO,Moema,1,0.0,2,1.0,,46.0,,ART GALLERY PONDER70,House,2017-07-01 22:53:46.601034,-23.580684,-46.652484,0101000020E6100000E6948098845347C07B4FE5B4A79437C0
17828363,1418,43094199,Private room,,Sao Paulo,SAO PAULO,Santa Cecília,0,0.0,2,1.0,,46.0,,Quarto azul silencioso e ventilado,Apartment,2017-07-01 22:53:46.598469,-23.540376,-46.650288,0101000020E61000009A7D1EA33C5347C0158BDF14568A37C0
1678291,1418,718943,Private room,,Sao Paulo,SAO PAULO,Liberdade,0,0.0,1,1.0,,57.0,,Private room close to Liberdade ,Apartment,2017-07-01 22:53:46.592823,-23.563301,-46.627753,0101000020E6100000A27BD6355A5047C0D9CD8C7E349037C0
5713910,1418,29622713,Private room,,Sao Paulo,SAO PAULO,Vila Mariana,0,0.0,1,1.0,,56.0,,AMPLOS QUARTOS  APTO PQ IBIRAPUERA,Apartment,2017-07-01 22:53:46.588465,-23.58895,-46.648498,0101000020E6100000BDC282FB015347C0ADFA5C6DC59637C0
3277242,1418,16567744,Private room,,Sao Paulo,SAO PAULO,Consolação,0,0.0,2,1.0,,62.0,,Quarto em prédio familiar  ,Apartment,2017-07-01 22:53:46.586319,-23.542144,-46.648676,0101000020E61000009DD9AED0075347C0FEB8FDF2C98A37C0
2111053,1418,10763053,Private room,,Sao Paulo,SAO PAULO,Belém,0,0.0,1,1.0,,46.0,,CONFORTO - HIGIENE E PRATICIDADE,House,2017-07-01 22:53:46.583344,-23.539293,-46.597104,0101000020E6100000C82764E76D4C47C034F6251B0F8A37C0
13565803,1418,54492908,Private room,,Sao Paulo,SAO PAULO,Consolação,0,0.0,2,1.0,,62.0,,Alugo quarto em confortável apto,Apartment,2017-07-01 22:53:46.580328,-23.544121,-46.648675,0101000020E6100000CC5D4BC8075347C01B118C834B8B37C0
9988173,1418,50656331,Private room,,Sao Paulo,SAO PAULO,Santa Cecília,4,3.5,2,1.0,,46.0,,Apartamento perto do centro de SP,Apartment,2017-07-01 22:53:46.577264,-23.536086,-46.659753,0101000020E61000000D384BC9725447C0EDD79DEE3C8937C0
1618153,1418,8163276,Private room,,Sao Paulo,SAO PAULO,República,0,0.0,3,1.0,,45.0,,"Vila Buarque - Charme, conforto e segurança",Apartment,2017-07-01 22:53:46.569973,-23.548291,-46.64266,0101000020E61000004339D1AE425247C0EEB089CC5C8C37C0
17133987,1418,17567784,Private room,,Sao Paulo,SAO PAULO,Consolação,0,0.0,2,1.0,,62.0,,Great place in São Paulo centre,Apartment,2017-07-01 22:53:46.567583,-23.541237,-46.659849,0101000020E61000002FA699EE755447C099620E828E8A37C0
18138048,1418,114061845,Private room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,2,1.0,,41.0,,Quarto - Centro SP / Bela Vista.,Apartment,2017-07-01 22:53:46.561607,-23.555278,-46.647803,0101000020E610000017A06D35EB5247C03430F2B2268E37C0
7934337,1418,28810039,Private room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,2,1.0,,53.0,,Beautiful & comfortable in downtown,Apartment,2017-07-01 22:53:44.428608,-23.550531,-46.646318,0101000020E61000007768588CBA5247C0266F8099EF8C37C0
3453564,1418,17404844,Private room,,Sao Paulo,SAO PAULO,Consolação,1,0.0,3,1.0,,49.0,,Feels like Home :),Apartment,2017-07-01 22:53:44.421434,-23.551305,-46.656921,0101000020E61000001E87C1FC155447C00C1F1153228D37C0
2811260,1418,5998364,Private room,,Sao Paulo,SAO PAULO,Santa Cecília,0,0.0,2,1.0,,62.0,,Apto bem localizado / só para moças,Apartment,2017-07-01 22:53:44.414886,-23.534745,-46.652627,0101000020E610000049BE1248895347C014B35E0CE58837C0
2564247,1418,6760697,Private room,,Sao Paulo,SAO PAULO,Consolação,0,0.0,2,1.0,,46.0,,suit at very well located apartment,Apartment,2017-07-01 22:53:44.408499,-23.549289,-46.647805,0101000020E6100000B7973446EB5247C0740D33349E8C37C0
9841531,1418,50677645,Private room,,Sao Paulo,SAO PAULO,Consolação,0,0.0,2,1.0,,56.0,,Suite casal com vista-Higienópolis,Apartment,2017-07-01 22:53:42.662171,-23.54226,-46.65878,0101000020E610000023A12DE7525447C0D0ED258DD18A37C0
16747576,1418,36400104,Private room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,2,1.0,,49.0,,Quarto em uma Pousada próximo da Av. Paulista.,Bed & Breakfast,2017-07-01 22:53:42.657373,-23.559242,-46.648898,0101000020E61000004C38F4160F5347C0B58CD47B2A8F37C0
12707048,1418,3249737,Private room,,Sao Paulo,SAO PAULO,República,0,0.0,2,1.0,,62.0,,Room in an amazing apto downtown!!,Apartment,2017-07-01 22:53:42.651354,-23.543502,-46.644294,0101000020E61000002881CD39785247C0834F73F2228B37C0
3904850,1418,20222548,Private room,,Sao Paulo,SAO PAULO,Jardim Paulista,0,0.0,1,1.0,,61.0,,Jardim Paulista otima localização,Apartment,2017-07-01 22:53:42.645002,-23.573902,-46.658413,0101000020E610000071218FE0465447C0E71BD13DEB9237C0
15550762,1418,100088604,Private room,,Sao Paulo,SAO PAULO,Consolação,1,0.0,4,1.0,,62.0,,Ap Bela Vista Excelente Localização  Paulista...,Apartment,2017-07-01 22:53:42.630112,-23.548871,-46.650307,0101000020E610000010AE80423D5347C00AB952CF828C37C0
1376910,1418,5023781,Private room,,Sao Paulo,SAO PAULO,Jardim Paulista,0,0.0,2,1.0,,62.0,,Goog location in Jardins,Apartment,2017-07-01 22:53:42.627492,-23.561168,-46.657322,0101000020E61000007D789620235447C0CD8FBFB4A88F37C0
11850680,1418,27919162,Private room,,Sao Paulo,SAO PAULO,Santana,0,0.0,2,1.0,,43.0,,Anhembi  e  Expo Center Norte !!!,Bed & Breakfast,2017-07-01 22:53:40.969266,-23.50068,-46.637227,0101000020E6100000699082A7905147C0E3C281902C8037C0
11713687,1418,24829633,Private room,,Sao Paulo,SANTO ANDRE,Santo André,0,0.0,2,1.0,,42.0,,Belo apartamento na rua das figueiras,Apartment,2017-07-01 22:53:40.953484,-23.641256,-46.542833,0101000020E610000044183F8D7B4547C0205D6C5A29A437C0
16879598,1418,91571944,Private room,,Sao Paulo,SAO PAULO,Santana,0,0.0,2,2.0,,46.0,,B & B ANSELMI,House,2017-07-01 22:53:40.947300,-23.498555,-46.637142,0101000020E61000003A747ADE8D5147C0DD41EC4CA17F37C0
2678638,1418,832269,Private room,,Sao Paulo,SAO PAULO,Penha,1,0.0,2,1.0,,53.0,,"Cozy room, in front of the Subway",Apartment,2017-07-01 22:53:40.937405,-23.531393,-46.543714,0101000020E61000004D309C6B984547C0C652245F098837C0
2439735,1418,12471582,Private room,,Sao Paulo,SAO PAULO,Penha,1,0.0,3,1.0,,46.0,,Apart near the airport,Apartment,2017-07-01 22:53:40.935211,-23.520051,-46.525501,0101000020E6100000F581E49D434347C08940F50F228537C0
17326500,1418,116965834,Private room,,Sao Paulo,SAO PAULO,Belém,0,0.0,1,1.0,,46.0,,quarto aconchegante no Pari,House,2017-07-01 22:53:40.930827,-23.52478,-46.603342,0101000020E6100000D026874F3A4D47C04A9869FB578637C0
3239487,1418,16385131,Private room,,Sao Paulo,SAO PAULO,Parque do Carmo,0,0.0,2,1.0,,62.0,,Quarto próximo a Arena São Paulo,House,2017-07-01 22:53:39.355249,-23.571685,-46.474152,0101000020E61000009FAA4203B13C47C01F9DBAF2599237C0
3240237,1418,16385131,Private room,,Sao Paulo,SAO PAULO,Parque do Carmo,0,0.0,2,1.0,,62.0,,Quarto próximo a Arena São Paulo,Dorm,2017-07-01 22:53:39.353139,-23.571686,-46.474553,0101000020E6100000FE9B1727BE3C47C0C09481035A9237C0
18456474,1418,90772563,Private room,,Sao Paulo,MAIRIPORA,Mairiporã,0,0.0,2,2.0,,42.0,,Cidade do interior a meia hora de sao paulo,Cabin,2017-07-01 22:53:39.349798,-23.320815,-46.586978,0101000020E61000005ABC5818224B47C0F5108DEE205237C0
3146616,1418,14903867,Private room,,Sao Paulo,SAO PAULO,Ponte Rasa,0,0.0,2,1.0,,53.0,,Room for couple ,House,2017-07-01 22:53:39.344141,-23.518033,-46.50374,0101000020E6100000F1D7648D7A4047C0AF3F89CF9D8437C0
17069875,1418,114501789,Private room,,Sao Paulo,GUARULHOS,Guarulhos,0,0.0,4,1.0,,44.0,,"excelentes quartos  ,maravilhosos",House,2017-07-01 22:53:39.338437,-23.420938,-46.503485,0101000020E610000066834C32724047C0C6A4BF97C26B37C0
4371200,1418,22692245,Private room,,Sao Paulo,GUARULHOS,Guarulhos,0,0.0,1,1.0,,46.0,,São Paulo -Capital ,Apartment,2017-07-01 22:53:39.335596,-23.448043,-46.553098,0101000020E6100000D3BD4EEACB4647C0A43330F2B27237C0
16114296,1418,105074659,Private room,,Sao Paulo,GUARULHOS,Guarulhos,0,0.0,1,1.0,,46.0,,Quarto inteiro com excelente localização,House,2017-07-01 22:53:39.331009,-23.460175,-46.527527,0101000020E6100000E5603601864347C0D26F5F07CE7537C0
2893930,1418,11663279,Private room,,Sao Paulo,SAO PAULO,Carrão,0,0.0,4,1.0,,56.0,,The best option in São Paulo,Apartment,2017-07-01 22:53:39.322777,-23.539583,-46.54984,0101000020E61000002E043928614647C0427A8A1C228A37C0
19332651,1418,43953139,Private room,,Sao Paulo,SAO PAULO,Vila Mariana,0,0.0,2,1.0,,56.0,,Apto proximo parque ibirapuera,Apartment,2017-07-01 22:53:39.318424,-23.595939,-46.649269,0101000020E61000003FA7203F1B5347C0346953758F9837C0
13857435,1418,81867167,Private room,,Sao Paulo,GUARULHOS,Guarulhos,0,0.0,2,1.0,,50.0,,"Quarto em casa de família em Guarulhos, São Paulo.",Apartment,2017-07-01 22:53:37.792579,-23.454772,-46.52698,0101000020E6100000B3D2A414744347C0F22213F06B7437C0
12395063,1418,4314301,Private room,,Sao Paulo,SAO PAULO,República,0,0.0,2,1.0,,56.0,,"Room in a Central area, nice view",Apartment,2017-07-01 22:53:37.787032,-23.543194,-46.644906,0101000020E6100000417FA1478C5247C0286211C30E8B37C0
12862172,1418,70309951,Private room,,Sao Paulo,SAO PAULO,Jardim Paulista,0,0.0,1,1.0,,49.0,,Hotel Brigadeiro,Bed & Breakfast,2017-07-01 22:53:37.777482,-23.569279,-46.652219,0101000020E6100000386A85E97B5347C0B24CBF44BC9137C0
2793154,1418,14250051,Private room,,Sao Paulo,SAO PAULO,Jaçanã,0,0.0,4,1.0,,49.0,,Suite Aconchegante! R$ 160,House,2017-07-01 22:53:37.774247,-23.467794,-46.592168,0101000020E61000006EDE3829CC4B47C0D943FB58C17737C0
4615338,1418,14879144,Private room,,Sao Paulo,GUARULHOS,Guarulhos,2,0.0,2,1.0,,62.0,,"Hostel, aconchegante quarto duplo",Bed & Breakfast,2017-07-01 22:53:37.770940,-23.451575,-46.505027,0101000020E61000006A4C88B9A44047C0F2B0506B9A7337C0
19362191,1418,120628671,Private room,,Sao Paulo,SAO PAULO,Jardim Paulista,0,0.0,1,1.0,,46.0,,"ALAMEDA FRANCA -SP -Praticidade "" Perto de tudo.",Apartment,2017-07-01 22:53:37.761391,-23.565144,-46.657461,0101000020E61000009EB29AAE275447C0D787F546AD9037C0
12852097,1418,70213646,Private room,,Sao Paulo,SAO PAULO,Artur Alvim,0,0.0,2,1.0,,62.0,,Suíte para casal,House,2017-07-01 22:53:37.756835,-23.531633,-46.481427,0101000020E6100000A83462669F3D47C07079AC19198837C0
1500175,1418,8016907,Private room,,Sao Paulo,SAO PAULO,Vila Curuçá,0,0.0,1,1.0,,53.0,,fd,Apartment,2017-07-01 22:53:37.753431,-23.496522,-46.410034,0101000020E6100000C11F7EFE7B3447C098BED7101C7F37C0
2898497,1418,14814503,Private room,,Sao Paulo,SAO PAULO,Cidade Líder,0,0.0,4,1.0,,62.0,,4 milhas da Arena Corinhitans,House,2017-07-01 22:53:36.085217,-23.553595,-46.512151,0101000020E61000008ECEF9298E4147C0A83AE466B88D37C0
13953408,1418,20867768,Private room,,Sao Paulo,SAO PAULO,José Bonifácio,0,0.0,2,1.0,,62.0,,Apartamento metro trem Itaquera 4 ou 6 pessoas,Apartment,2017-07-01 22:53:36.075890,-23.54489,-46.441705,0101000020E610000066BD18CA893847C0DDEA39E97D8B37C0
14838031,1418,77746287,Private room,,Sao Paulo,SAO PAULO,Vila Mariana,0,0.0,2,1.0,,43.0,,HOSTEL AO LADO DA AV.PAULISTA,House,2017-07-01 22:53:36.073206,-23.573672,-46.642358,0101000020E6100000782975C9385247C083A10E2BDC9237C0
16818752,1418,111889334,Private room,,Sao Paulo,SAO PAULO,Água Rasa,0,0.0,5,4.0,,62.0,,chacara do descanso,Guesthouse,2017-07-01 22:53:36.068026,-23.565169,-46.56557,0101000020E6100000A3CC0699644847C089B663EAAE9037C0
